solarSystemID,solarSystemName,security
30001700,Remoriu,0.6534939820000001
30001701,Yanuel,0.7516351837
30001702,Nafrivik,0.5884338004
30001703,Taru,0.7503777412999999
30001704,Arkoz,0.7831421398999999
30001705,Azhgabid,0.8032256345000001
30001706,Jinizu,0.7859747995999999
30001707,Phoren,0.6050449003
30001708,Asezai,0.6401942867
30001709,Ferira,0.5820229753
30001710,Yeder,0.6314091356
30001711,Azerakish,0.6333939667
30001712,Lari,0.4930323454
30001713,Yasud,0.6283123856
30001714,Ghishul,0.7034170194
30001715,Moutid,0.7059920076
30001716,Goni,0.7875190973999999
30001717,Adar,0.796463327
30001718,Paye,0.6420813625
30001719,Sagain,0.4339101312
30001720,Modun,0.3413318768
30001721,Saminer,0.2917390301
30001722,Marthia,0.9257326385
30001723,Assiad,0.9476412858
30001724,Rumida,0.9104811425
30001725,Nosodnis,0.9290338106999999
30001726,Iswa,0.8353611676999999
30001727,Rand,0.8660893481999999
30001728,Sizamod,0.7179746105
30001729,Sinid,0.7293660707999999
30001730,Alra,0.8189205883
30001731,Ilas,0.8333480479
30001732,Zith,0.8673389143000001
30001733,Tew,0.9497942068999999
30001734,Zehru,0.9116733999
30001735,Uhodoh,0.8038019933
30001736,Esa,0.7573202507
30001737,Hath,0.7967006055
30001738,Judra,0.7615999927
30001739,Sharios,0.6603365641
30001740,Arakor,0.6926314359
30001741,Ahteer,0.6969883712
30001742,Kari,0.5683029053
30001743,JUE-DX,-0.34808831700000004
30001744,HLR-GL,-0.24722045199999998
30001745,80G-H5,-0.492482341
30001746,2EV-BA,-0.25357699699999997
30001747,M1-PX9,-0.342504761
30001748,W9-TFD,-0.138356927
30001749,QHH-13,-0.581342709
30001750,J4AQ-O,-0.608930155
30001751,O-O2GN,-0.23574545600000002
30001752,I-HRX3,-0.172655115
30001753,XUPK-Z,-0.17731346399999998
30001754,M4U-EH,-0.6254571560000001
30001755,WK2F-Y,-0.199043865
30001756,WIO-OL,-0.143133664
30001757,1-10QG,-0.017075798
30001758,YQM-P1,-0.17263713600000002
30001759,6-GRN7,-0.0109264
30001760,TFPT-U,-0.01
30001761,D-JVGJ,-0.222152081
30001762,K4UV-G,-0.27430135
30001763,Q7E-DU,-0.262924623
30001764,9Z-XJN,-0.258812906
30001765,ZEZ1-9,-0.414720765
30001766,QFRV-2,-0.46125538899999996
30001767,HZID-J,-0.226895028
30001768,8-AA98,-0.368823271
30001769,EZWQ-X,-0.662316544
30001770,2ULC-J,-0.749440785
30001771,T0DT-T,-0.853097262
30001772,QG3-Z0,-0.329123657
30001773,RT64-C,-0.234027985
30001774,2ID-87,-0.335264243
30001775,FVQF-W,-0.334995933
30001776,8K-QCZ,-0.361777269
30001777,JBUH-H,-0.48498313
30001778,XDTW-F,-0.432267935
30001779,0-4VQL,-0.48779374200000003
30001780,SN-DZ6,-0.6651396620000001
30001781,DJ-GBH,-0.625448
30001782,I0N-BM,-0.7494052729999999
30001783,QOK-SX,-0.609011018
30001784,24I-FE,-0.71840543
30001785,4H-YJZ,-0.7593954709999999
30001786,2-84WC,-0.88516414
30001787,V-SEE6,-0.695244988
30001788,U-FQ21,-0.8963690259999999
30001789,NHKO-4,-0.755919181
30001790,KGCF-5,-0.831509993
30001791,Y-UO9U,-0.831474888
30001792,XME-SW,-0.832820545
30001793,JX-SOA,-0.897551051
30001794,VH-9VO,-0.9754080159999999
30001795,P-T9VC,-1.0
30001796,9S-GPT,-0.250471397
30001797,UAJ5-K,-0.227917028
30001798,XJ-AG7,-0.262174646
30001799,2WU-XT,-0.116622145
30001800,J7X-VN,-0.18431123100000002
30001801,F-WCLC,-0.075115418
30001802,G-HE0N,-0.23042637
30001803,YC-ANK,-0.161947123
30001804,LTT-AP,-0.087988692
30001805,8RL-OG,-0.543391144
30001806,R3P0-Z,-0.74514745
30001807,ZZK-VF,-0.620367
30001808,SN-Q1T,-0.740302893
30001809,L1YK-V,-0.49637981299999995
30001810,ZJ-5IS,-0.4330949
30001811,GA58-7,-0.6999270040000001
30001812,J-0KB3,-0.8229323140000001
30001813,UC-8XF,-0.7371139990000001
30001814,90-A1P,-0.701889282
30001815,4AZV-W,-0.8456237040000001
30001816,UNV-3J,-0.708046373
30001817,7F-2FB,-0.916113464
30001818,MC4C-H,-0.529134945
30001819,OW-QXW,-0.395334522
30001820,3-QNM4,-0.739097375
30001821,UEPO-D,-0.39156513299999995
30001822,NQ-M6W,-0.573935661
30001823,P-8PDJ,-0.34186905799999995
30001824,VE-W7O,-0.7539747179999999
30001825,CNHV-M,-0.698208343
30001826,NEU-UD,-0.677195683
30001827,N-I024,-0.539141027
30001828,4O-ZRI,-0.753538012
30001829,Y-7XVJ,-0.648225378
30001830,RQNF-9,-0.7670727890000001
30001831,DSS-EZ,-0.26241494190000003
30001832,MB4D-4,-0.22374483850000002
30001833,LGK-VP,-0.11576064109999999
30001834,E-C0SR,-0.0751970877
30001835,X1E-OQ,-0.09942574720000001
30001836,VTGN-U,-0.0692859298
30001837,0Y1-M7,-0.0849975618
30001838,Q-Q2S6,-0.08952947789999999
30001839,WHG2-7,-0.10218188310000001
30001840,9RQ-L8,-0.0693775551
30001841,32-GI9,-0.0789045067
30001842,TG-Z23,-0.0509978168
30001843,IP-MVJ,-0.0403292939
30001844,4J-ZC9,-0.0613762521
30001845,7R5-7R,-0.1301754082
30001846,Y1-UQ2,-0.1700797403
30001847,HM-UVD,-0.2488749204
30001848,G-ME2K,-0.2627475788
30001849,WNS-7J,-0.3067670354
30001850,57M7-W,-0.2217381984
30001851,JS-E8E,-0.06681147030000001
30001852,FV-SE8,-0.0766615005
30001853,FZSW-Y,-0.061375897
30001854,UF-KKH,-0.0532542282
30001855,O5Y3-W,-0.08491203060000001
30001856,0GN-VO,-0.0902529714
30001857,9U6-SV,-0.0769512966
30001858,4GQ-XQ,-0.0294176396
30001859,R8-5XF,-0.0271542125
30001860,2IGP-1,-0.0286596902
30001861,Z2-QQP,-0.0261244981
30001862,GDEW-0,-0.0244627477
30001863,PSJ-10,-0.0244120602
30001864,2-V0KY,-0.0231288345
30001865,U-WLT9,-0.036237976899999996
30001866,ZG8Q-N,-0.0382332925
30001867,40GX-P,-0.0231655221
30001868,37S-KO,-0.036925326099999996
30001869,4J9-DK,-0.0574797472
30001870,A-GPTM,-0.0812838132
30001871,HQ-TDJ,-0.0351625282
30001872,WBLF-0,-0.0264834041
30001873,GDO-7H,-0.0317726553
30001874,NZG-LF,-0.0219085344
30001875,UJM-RD,-0.0155780658
30001876,L0AD-B,-0.0190554185
30001877,8ZO-CK,-0.010961924199999999
30001878,WEQT-K,-0.0145471526
30001879,8O-OSG,-0.0258668485
30001880,1H-I12,-0.0063025619
30001881,D9D-GD,-0.0049439608
30001882,4A-XJ6,-0.008494448
30001883,GU-54G,-0.0059340677
30001884,7-X3RN,-0.014615515800000001
30001885,BF-FVB,-0.0029065615000000004
30001886,9O-ZTS,-0.006045626899999999
30001887,8KQR-O,-0.0171122433
30001888,F9SX-1,-0.012750756100000002
30001889,0G-A25,-0.0210053988
30001890,WJO0-G,-0.005530354499999999
30001891,S91-TI,-0.0073820512
30001892,V1V-6F,-0.0083465064
30001893,S-DLKC,-0.124875465
30001894,42-UOW,-0.1325835907
30001895,CBGG-0,-0.11993824300000001
30001896,A4UG-O,-0.13047033289999999
30001897,W-VXL9,-0.1565496207
30001898,U2-BJ2,-0.186863367
30001899,UKYS-5,-0.1278194105
30001900,RV5-DW,-0.11938930460000001
30001901,KP-FQ1,-0.109468303
30001902,RLDS-R,-0.1030912841
30001903,QM-O7J,-0.1358489399
30001904,0-7XA8,-0.06504169139999999
30001905,X5O1-L,-0.0075451002
30001906,F-TVAP,-0.00601767
30001907,6Y-0TW,-0.006347124599999999
30001908,TL-T9Z,-0.0054837475
30001909,E7-WSY,-0.0057551469999999995
30001910,B-G1LG,-0.0057671382999999994
30001911,T-8UOF,-0.2422572304
30001912,DP-2WP,-0.2757425492
30001913,MMR-LZ,-0.32444960559999997
30001914,I-ME3L,-0.19523374359999998
30001915,YE17-R,-0.34917437520000005
30001916,T7-JNB,-0.3088629135
30001917,LB0-A1,-0.3430543252
30001918,S-BWWQ,-0.2222669089
30001919,Z-R96X,-0.2809361433
30001920,J-AYLV,-0.3674882528
30001921,DABV-N,-0.3642255849
30001922,ZH-KEV,-0.1862785186
30001923,LC-1ED,-0.14042355869999998
30001924,RPS-0K,-0.2096909957
30001925,VNPF-7,-0.1057426342
30001926,CJF-1P,-0.10035011699999999
30001927,U6-FCE,-0.23142325100000002
30001928,L6B-0N,-0.23101540129999998
30001929,Z-XMUC,-0.1320226135
30001930,6QBH-S,-0.2498298105
30001931,RRWI-5,-0.0381692876
30001932,Y-4U62,-0.0578338149
30001933,EAWE-2,-0.0639629153
30001934,I-3FET,-0.0309016596
30001935,QCKK-T,-0.0555978062
30001936,RP-H66,-0.0703414554
30001937,JU-UYK,-0.055920125300000005
30001938,O-FTHE,-0.042107340300000004
30001939,W-Q233,-0.0269923867
30001940,4XW2-D,-0.027364977599999996
30001941,J5NU-K,-0.029636172599999996
30001942,EOT-XL,-0.020798383700000003
30001943,RVRE-Z,-0.021019989399999998
30001944,B-2UL0,-0.0154210408
30001945,L-A9FS,-0.0127296346
30001946,OOO-FS,-0.0124818826
30001947,373Z-7,-0.0076309092
30001948,JVJ2-N,-0.16982367280000002
30001949,2B-3M4,-0.14362073460000002
30001950,A-XASO,-0.15068152529999998
30001951,5J-UEX,-0.1479375908
30001952,1H4V-O,-0.10003674109999999
30001953,LGL-SD,-0.1659901361
30001954,A-DZA8,-0.1903414839
30001955,O-CT8N,-0.0708455362
30001956,Z-6YQC,-0.2086361211
30001957,F7-ICZ,-0.264578266
30001958,XFBE-T,-0.1859255189
30001959,T-NNJZ,-0.3027842715
30001960,DK6W-I,-0.1153763751
30001961,0T-LIB,-0.2062247832
30001962,NRT4-U,-0.32698493559999997
30001963,KQK1-2,-0.1606570035
30001964,O-BY0Y,-0.1395801117
30001965,2D-0SO,-0.1546284158
30001966,UR-E6D,-0.18904650539999998
30001967,X47L-Q,-0.2502559643
30001968,D7T-C0,-0.19867718550000002
30001969,KI-TL0,-0.1794516463
30001970,EL8-4Q,-0.1598268371
30001971,JC-YX8,-0.1342250281
30001972,5-9WNU,-0.1889000207
30001973,XI-VUF,-0.1854479318
30001974,N-H32Y,-0.1474272578
30001975,12YA-2,-0.1751025379
30001976,BDV3-T,-0.1575818698
30001977,J-CIJV,-0.2439420514
30001978,X-7OMU,-0.1414352361
30001979,CXN1-Z,-0.1240118152
30001980,KLY-C0,-0.09790629210000001
30001981,CL6-ZG,-0.122400547
30001982,G95-VZ,-0.2415533262
30001983,ROIR-Y,-0.23969705579999998
30001984,EC-P8R,-0.44657539310000005
30001985,EWOK-K,-0.3135391021
30001986,O-N8XZ,-0.18645651629999999
30001987,G-M4I8,-0.2983889225
30001988,MI6O-6,-0.1323992481
30001989,L-TS8S,-0.2073588947
30001990,93PI-4,-0.17466333550000002
30001991,ION-FG,-0.13399705779999999
30001992,C-H9X7,-0.11085983349999999
30001993,A8I-C5,-0.11548633970000001
30001994,DK-FXK,-0.0752164884
30001995,M-76XI,-0.0763311119
30001996,ZJET-E,-0.0986371207
30001997,U-INPD,-0.10416449380000001
30001998,WW-KGD,-0.17915935309999997
30001999,XQ-PXU,-0.1498379756
30002000,M-YCD4,-0.1816221389
30002001,Q-5211,-0.1445582341
30002002,R-2R0G,-0.2125245373
30002003,CR-AQH,-0.2753584379
30002004,8S-0E1,-0.2268132493
30002005,5ZXX-K,-0.22945403690000002
30002006,JE-D5U,-0.2172073173
30002007,2-6TGQ,-0.21134531920000002
30002008,OE-9UF,-0.2094786287
30002009,PFU-LH,-0.25748466600000003
30002010,R6XN-9,-0.18138973239999998
30002011,3V8-LJ,-0.1732643291
30002012,B8EN-S,-0.1614605735
30002013,R-LW2I,-0.15342653960000002
30002014,DP-1YE,-0.17261624949999999
30002015,4-ABS8,-0.19432708440000002
30002016,7RM-N0,-0.0626399496
30002017,S-MDYI,-0.0522884467
30002018,ZKYV-W,-0.0556209192
30002019,F-NMX6,-0.0590620466
30002020,GA-P6C,-0.08167120509999999
30002021,FWA-4V,-0.022551257
30002022,RZC-16,-0.0304713813
30002023,RD-G2R,-0.132530975
30002024,UC3H-Y,-0.0978734936
30002025,6GWE-A,-0.077409706
30002026,J-OK0C,-0.05500958139999999
30002027,KDV-DE,-0.08729586519999999
30002028,MT9Q-S,-0.0861278128
30002029,B-9C24,-0.0672331045
30002030,P-2TTL,-0.0990307024
30002031,7X-VKB,-0.0652004839
30002032,E-Z2ZX,-0.11633250220000001
30002033,RORZ-H,-0.1270913871
30002034,O-A6YN,-0.1238919882
30002035,MQ-NPY,-0.0291277185
30002036,D2-HOS,-0.0299489154
30002037,Y2-6EA,-0.025357034100000002
30002038,TFA0-U,-0.0292752615
30002039,RQH-MY,-0.0285058038
30002040,HPS5-C,-0.0353669928
30002041,DT-TCD,-0.0215288833
30002042,KU5R-W,-0.17168331260000003
30002043,H1-J33,-0.2015278565
30002044,Y-C3EQ,-0.1417664685
30002045,OGV-AS,-0.1421614082
30002046,7D-0SQ,-0.12218189689999999
30002047,UI-8ZE,-0.20659800350000002
30002048,Bei,0.5648692286
30002049,Uttindar,0.5044302467
30002050,Hagilur,0.36202366729999996
30002051,Anher,0.4645283561
30002052,Ragnarg,0.389338699
30002053,Hek,0.5496682671
30002054,Hror,0.5115187235
30002055,Amo,0.4744107013
30002056,Resbroko,0.4378762733
30002057,Hadozeko,0.39607122060000005
30002058,Ardar,0.36601092450000006
30002059,Auner,0.4075419535
30002060,Evati,0.2473920841
30002061,Ofstold,0.2739641189
30002062,Todifrauan,0.115854999
30002063,Helgatild,0.1518975925
30002064,Arnstur,0.1181686469
30002065,Lasleinur,0.2378483848
30002066,Arnher,0.1920996061
30002067,Brin,0.1548257786
30002068,Nakugard,0.5209124992999999
30002069,Traun,0.6295208484
30002070,Uriok,0.5032398229999999
30002071,Barkrik,0.562379765
30002072,Inder,0.5103382563000001
30002073,Tvink,0.4768667581
30002074,Lanngisi,0.4612063072
30002075,Hjoramold,0.5092121224
30002076,Dudreda,0.2921492434
30002077,Hakisalki,0.2117851606
30002078,Arwa,0.1273099417
30002079,Krirald,0.1647438815
30002080,Arifsdald,0.0927691123
30002081,Ansen,0.13637987199999999
30002082,Floseswin,0.4029520687
30002083,Uisper,0.39268133549999995
30002084,Aset,0.35524397630000004
30002085,Eytjangard,0.3615975237
30002086,Turnur,0.38743421990000004
30002087,Isbrabata,0.3551945591
30002088,Vimeini,0.353285144
30002089,Avenod,0.3859046221
30002090,Frerstorn,0.3060941987
30002091,Ontorn,0.3218129987
30002092,Sirekur,0.3113421029
30002093,Gebuladi,0.2633317541
30002094,Ebolfer,0.2529114483
30002095,Eszur,0.2127962934
30002096,Hofjaldgund,0.2658251901
30002097,Klogori,0.298558007
30002098,Orfrold,0.22867365850000002
30002099,Egmar,0.2528716715
30002100,Taff,0.1542556741
30002101,Ualkin,0.1501200167
30002102,Gukarla,0.12456288019999999
30002103,NS2L-4,-0.5764338419
30002104,QI-S9W,-0.3419104256
30002105,B-S347,-0.581030441
30002106,PPFB-U,-0.0741661862
30002107,AF0-V5,-0.39874980159999995
30002108,B-A587,-0.2334492711
30002109,Y19P-1,-0.1712178593
30002110,B9E-H6,-0.3654290389
30002111,SPBS-6,-0.1817801963
30002112,JDAS-0,-0.2931156869
30002113,A4B-V5,-0.1531849058
30002114,LN-56V,-0.2182392959
30002115,Y2-QUV,-0.27849848039999997
30002116,O7-7UX,-0.2574729691
30002117,Z8-81T,-0.18562097449999998
30002118,XD-JW7,-0.2367840865
30002119,DY-P7Q,-0.2272507845
30002120,H-RXNZ,-0.20413927280000002
30002121,ZBP-TP,-0.09534655560000001
30002122,XVV-21,-0.3209789868
30002123,GXK-7F,-0.3292070461
30002124,EA-HSA,-0.516158759
30002125,78TS-Q,-0.1828080952
30002126,WYF8-8,-0.6040619943
30002127,CJNF-J,-0.2192111971
30002128,FYI-49,-0.6956156254000001
30002129,RF6T-8,-0.5938006041
30002130,ZJA-6U,-0.5704085958
30002131,94FR-S,-0.6199086185
30002132,Q-HJ97,-0.4164750828
30002133,GM-0K7,-0.3868889668
30002134,I-NGI8,-0.5880219619
30002135,R-ZUOL,-0.6392938232
30002136,E1F-LK,-0.4525584428
30002137,Z4-QLD,-0.2838201126
30002138,QE-E1D,-0.2738679879
30002139,LK1K-5,-0.2983358824
30002140,REB-KR,-0.2711360459
30002141,Z-H2MA,-0.2729688689
30002142,L-5JCJ,-0.2589146312
30002143,B-KDOZ,-0.2544728918
30002144,4-GB14,-0.2509683895
30002145,PH-NFR,-0.2417094349
30002146,DW-N2S,-0.213712183
30002147,W-FHWJ,-0.23529640640000002
30002148,X-6WC7,-0.3746655618
30002149,D-BAMJ,-0.1330845196
30002150,JKWP-U,-0.23618447739999998
30002151,RHE7-W,-0.0830315158
30002152,F76-8Q,-0.0602155901
30002153,O3Z5-G,-0.6473343068999999
30002154,4DV-1T,-0.5864907502000001
30002155,XS-K1O,-0.5436621961
30002156,FN-DSR,-0.3978244122
30002157,B-R5RB,-0.7081210435999999
30002158,7-ZT1Y,-0.30230534800000003
30002159,9-XN3F,-0.34948830700000005
30002160,AC-7LZ,-0.3014476315
30002161,LBA-SO,-0.27408953129999997
30002162,Y-FZ5N,-0.4133743544
30002163,E8-YS9,-0.3044363402
30002164,U79-JF,-0.5555774708
30002165,B2-UQW,-0.3719989782
30002166,U9U-TQ,-0.3452208276
30002167,6-I162,-0.4773045993
30002168,08-N7Q,-0.7160185990000001
30002169,Y-C4AL,-0.6867532095000001
30002170,CKX-RW,-0.6275157789
30002171,8X6T-8,-0.6530265482000001
30002172,W4E-IT,-0.5978428135
30002173,OP9L-F,-0.5825048454
30002174,J-QA7I,-0.48051666299999996
30002175,2O-EEW,-0.7616833539
30002176,Y-N4EF,-0.7871640706
30002177,7YSF-E,-0.3751497513
30002178,KCDX-7,-0.5791839004
30002179,O7-VJ5,-0.5687394321
30002180,FRTC-5,-0.6019108052000001
30002181,M-ZJWJ,-0.4731058525
30002182,R-ORB7,-0.5964126174000001
30002183,RU-PT9,-0.6099379918
30002184,DR-427,-0.6862135454
30002185,NI-J0B,-0.49374785229999996
30002186,QN-6J2,-0.7225184456999999
30002187,Amarr,1.0
30002188,Boranai,0.8937723408
30002189,Hedion,0.9638534148000001
30002190,Mabnen,0.940368157
30002191,Toshabia,0.813026743
30002192,Irnin,0.7347463022
30002193,Kehour,0.9164770563
30002194,Martha,0.674639578
30002195,Simbeloud,0.8560668958
30002196,Ebidan,0.8960377525
30002197,Akhragan,0.7987839346
30002198,Mikhir,0.7383552818000001
30002199,Bashakru,0.64456007
30002200,Sukirah,0.6022177127
30002201,Shuria,0.4794720226
30002202,Narai,0.46842200310000004
30002203,Ziona,0.62956177
30002204,Gaha,0.7393601137000001
30002205,Armala,0.7821631571
30002206,Murema,0.6647019279999999
30002207,Cailanar,0.6843236641
30002208,Ilonarav,0.7501373570000001
30002209,Uchat,0.6566179887
30002210,Joppaya,0.5312561841
30002211,Pelkia,0.5184443967
30002212,Raren,0.506317267
30002213,Mazitah,0.47399231189999996
30002214,Hiramu,0.4931342185
30002215,Sakhti,0.45484192960000003
30002216,Aldali,0.42687618969999996
30002217,Hutian,0.5447610453
30002218,Noli,0.5535223844
30002219,Nomash,0.395444288
30002220,Aghesi,0.7708182266
30002221,Fabin,0.7209380712000001
30002222,Airshaz,0.7271847956999999
30002223,Patzcha,0.7270146376000001
30002224,Charra,0.7547111336
30002225,Harva,0.7969726086
30002226,Thebeka,0.8737715495999999
30002227,Rasile,0.8694861236
30002228,Nererut,0.7647288822
30002229,Sitanan,0.7938752892000001
30002230,Vashkah,0.7445027475
30002231,Ardishapur Prime,0.7400229191
30002232,Gid,0.737568986
30002233,Dakba,0.7104175138
30002234,Nifshed,0.6547265004
30002235,Shumam,0.6773697798999999
30002236,Milal,0.2979225383
30002237,Sobenah,0.35958984850000003
30002238,Bourar,0.38296065549999997
30002239,Rammi,0.2998897351
30002240,Arodan,0.3210996816
30002241,Rimbah,0.3249244142
30002242,Mamenkhanar,0.7038494444
30002243,Seiradih,0.5587485373
30002244,Arera,0.6460614977
30002245,Hizhara,0.5812557417
30002246,Neziel,0.44994358630000003
30002247,Ahala,0.5449055861
30002248,Knophtikoo,0.6933257225
30002249,Ruchy,0.3636676332
30002250,Hai,0.5052467656
30002251,Sadye,0.6030887432
30002252,Bika,0.4591591858
30002253,Arshat,0.5809035810000001
30002254,Jerma,0.48144578520000003
30002255,Miyeli,0.37677163140000003
30002256,Reyi,0.3181707587
30002257,Moussou,0.8205437406999999
30002258,Nadohman,0.7488676648
30002259,Sahdil,0.7068056945000001
30002260,Esteban,0.5516316956
30002261,Luromooh,0.6261416143999999
30002262,Nalu,0.5813248943
30002263,Jarshitsan,0.571162066
30002264,Hadonoo,0.6012821761
30002265,Azizora,0.6230301929
30002266,Ahmak,0.6017409736
30002267,Shabura,0.6730595003000001
30002268,Adia,0.6665683206
30002269,Ebo,0.5230451031000001
30002270,Avair,0.4111128861
30002271,Rayl,0.4665438748
30002272,Asoutar,0.27349766870000003
30002273,Porsharrah,0.35568136659999994
30002274,Tastela,0.3911291482
30002275,Clarelam,0.49661158479999995
30002276,Isamm,0.6832403562999999
30002277,Ebtesham,0.7167982293
30002278,Artoun,0.7523862793000001
30002279,Safizon,0.8098998906999999
30002280,Zatsyaki,0.8818138331
30002281,Eba,0.911785402
30002282,Bhizheba,0.9636458045999999
30002283,2G-VDP,-0.20697001899999998
30002284,9F-3CR,-0.28822437100000003
30002285,J7M-3W,-0.072268366
30002286,KRPF-A,-0.053733294
30002287,9P-870,-0.021381085
30002288,QNXJ-M,-0.43849005799999996
30002289,AID-9T,-0.129641329
30002290,PXE-RG,-0.18677988
30002291,5J-62N,-0.31931921
30002292,Z-DRIY,-0.49421578299999996
30002293,8-MXHA,-0.3301482
30002294,LPVL-5,-0.073457483
30002295,D3S-EA,-0.126102916
30002296,KGT3-6,-0.47388127700000005
30002297,4LJ6-Q,-0.307623676
30002298,SAH-AD,-0.24738850699999998
30002299,MF-PGF,-0.37620586899999997
30002300,L-ZJLN,-0.5072044920000001
30002301,G-QTSD,-0.155415248
30002302,3G-LFX,-0.145396633
30002303,NK-VTL,-0.098342278
30002304,D-CR6W,-0.148348717
30002305,BY-7PY,-0.016803849
30002306,GN-TNT,-0.018573628000000002
30002307,QKCU-4,-0.049713332
30002308,0M-24X,-0.315781076
30002309,N06Z-Q,-0.033550194
30002310,YX-0KH,-0.030253041
30002311,KMH-J1,-0.452214568
30002312,CYB-BZ,-0.30456748899999997
30002313,5U-3PW,-0.128692138
30002314,89JS-J,-0.062228433
30002315,C9R-NO,-0.150801811
30002316,FKR-SR,-0.123234854
30002317,1ACJ-6,-0.479886789
30002318,BNX-AS,-0.440610671
30002319,XB-9U2,-0.42333505200000004
30002320,F9-FUV,-0.706624267
30002321,FB-MPY,-0.38887667600000003
30002322,RO-0PZ,-0.458968879
30002323,JTA2-2,-0.145956505
30002324,R-6KYM,-0.08753866800000001
30002325,3H58-R,-0.031323219
30002326,RV-GA8,-0.11698774
30002327,TP-RTO,-0.041828573
30002328,GTY-FW,-0.139883495
30002329,1H5-3W,-0.039416607
30002330,QZV-X3,-0.057112040999999995
30002331,IS-OBW,-0.386671414
30002332,1GH-48,-0.290911121
30002333,IRD-HU,-0.43472811899999997
30002334,B-2VXB,-0.606535735
30002335,FIZU-X,-0.595417936
30002336,JAWX-R,-0.6938274590000001
30002337,Z0G-XG,-0.06680073
30002338,ALC-JM,-0.131820233
30002339,9QS5-C,-0.050376618
30002340,NWX-LI,-0.222100922
30002341,N-SFZK,-0.242598535
30002342,2B-UUQ,-0.46320539899999996
30002343,I64-XB,-0.252113617
30002344,4-QDIX,-0.654607339
30002345,FGJP-J,-0.663567493
30002346,89-JPE,-0.669820275
30002347,D-IZT9,-0.660764066
30002348,WU9-ZR,-0.692200629
30002349,E8-432,-0.684539426
30002350,43-1TL,-0.068253358
30002351,O-LJOO,-0.02699887
30002352,ZS-PNI,-0.08368803
30002353,TZ-74M,-0.054484977000000004
30002354,8KE-YS,-0.053898784000000005
30002355,LXQ2-T,-0.076501757
30002356,HV-EAP,-0.19697375399999997
30002357,3IK-7O,-0.17315149800000001
30002358,O-EUHA,-0.12986745800000002
30002359,MO-I1W,-0.095585478
30002360,ZZ5X-M,-0.044481439000000005
30002361,UAV-1E,-0.243132922
30002362,CL-IRS,-0.027507487999999997
30002363,QBZO-R,-0.045966437
30002364,QHJR-E,-0.520107268
30002365,1PF-BC,-0.711876058
30002366,D-OJEZ,-0.761516359
30002367,C-V6DQ,-0.872146531
30002368,Z-FET0,-0.7683212209999999
30002369,EX-GBT,-0.906963107
30002370,PX-IHN,-0.10899544300000001
30002371,WPV-JN,-0.00039340199999999994
30002372,IL-H0A,-0.013026942
30002373,CT8K-0,-0.045386098
30002374,M9-LAN,-0.076380104
30002375,C-4D0W,-0.036053895
30002376,L4X-1V,-0.10033265400000001
30002377,M-V0PQ,-0.249026909
30002378,DYPL-6,-0.191534956
30002379,V-OL61,-0.153503578
30002380,RK-Q51,-0.143494926
30002381,F69O-M,-0.5245716
30002382,T-IDGH,-0.7546258509999999
30002383,Aeddin,0.5696677272
30002384,Gulfonodi,0.4978604966
30002385,Teonusude,0.5863137228
30002386,Gelfiven,0.5597711471
30002387,Bosena,0.40046709350000004
30002388,Oddelulf,0.37078100979999995
30002389,Atlar,0.37336748
30002390,Heild,0.3307623618
30002391,Hrokkur,0.2988826196
30002392,Hrober,0.3078231529
30002393,Aedald,0.2504577488
30002394,Muttokon,0.2071899938
30002395,Audesder,0.26471152989999996
30002396,Illamur,0.2823402774
30002397,Horaka,0.6190417521
30002398,Eldulf,0.5636332397
30002399,Orien,0.8047253695000001
30002400,Varigne,0.6401470435000001
30002401,Meildolf,0.2845982026
30002402,Istodard,0.2948804397
30002403,Gonheim,0.2838236258
30002404,Half,0.2410782259
30002405,Sakulda,0.3020733088
30002406,Hedaleolfarber,0.30315649629999997
30002407,Altbrard,0.34986857950000005
30002408,Fegomenko,0.5041989821
30002409,Osvetur,0.2475799
30002410,Mimiror,0.20449273629999998
30002411,Skarkon,0.0477693499
30002412,Ennur,0.0583488141
30002413,Unertek,0.30413512719999997
30002414,Klingt,0.3021467524
30002415,Weld,0.3020362117
30002416,Kattegaud,0.715862687
30002417,Kadlina,0.41990671409999997
30002418,Hegfunden,0.3225618189
30002419,Aeditide,0.2144909688
30002420,Egbinger,0.034555197200000005
30002421,MR4-MY,-0.2034175156
30002422,SR-KBB,-0.2929917223
30002423,FDZ4-A,-0.2311616152
30002424,2E-ZR5,-0.3123050886
30002425,O1-FTD,-0.40847482090000004
30002426,Roua,-0.207205059
30002427,OEY-OR,-0.3547654814
30002428,M-MD31,-0.26653655719999997
30002429,WH-2EZ,-0.1668023878
30002430,D0-F4W,-0.049747485999999994
30002431,QKTR-L,-0.3853369418
30002432,YN3-E3,-0.071611153
30002433,NBPH-N,-0.0692137969
30002434,L-HV5C,-0.0484252811
30002435,L4X-FH,-0.07663090040000001
30002436,B6-52M,-0.0856602349
30002437,V-MZW0,-0.0894503789
30002438,BND-16,-0.4922314018
30002439,IOO-7O,-0.5304022764999999
30002440,BWF-ZZ,-0.5754449671
30002441,4-CUM5,-0.4925688629
30002442,8MG-J6,-0.604991333
30002443,RLSI-V,-0.5340886985000001
30002444,39-DGG,-0.35549716789999997
30002445,SV-K8J,-0.35194676350000004
30002446,6RQ9-A,-0.4012994236
30002447,K42-IE,-0.4463797798
30002448,VSJ-PP,-0.3925665103
30002449,3USX-F,-0.3354413806
